geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
35322,-19.73,-41.92,sao joao do jacutinga,MG
35354,-20.04,-42.27,vermelho velho,MG
35358,-19.93,-42.2,santana do tabuleiro,MG
35355,-19.96,-42.44,sao vicente da estrela,MG
35321,-20.24,-42.03,santo antonio do manhuacu,MG
35395,-20.41,-42.56,grota,MG
35470,-20.33,-44.05,moeda,MG
35430,-20.42,-42.89,ponte nova,MG
35420,-20.38,-43.41,mariana,MG
35450,-20.26,-43.81,itabirito,MG
35400,-20.39,-43.51,ouro preto,MG
35460,-20.2,-44.01,brumadinho,MG
35490,-20.74,-44.06,entre rios de minas,MG
35476,-20.47,-44.23,piedade dos gerais,MG
35412,-20.33,-43.69,amarantina,MG
35411,-20.29,-43.48,antonio pereira,MG
35410,-20.35,-43.67,cachoeira do campo,MG
35494,-20.66,-44.34,desterro de entre rios,MG
35488,-20.4,-44.49,itaguara,MG
35447,-20.28,-43.04,barra longa,MG
35439,-20.43,-42.8,oratorios,MG
35442,-20.25,-42.9,rio doce,MG
35424,-20.4,-43.27,cachoeira do brumado,MG
35495,-20.63,-43.95,sao bras do suacui,MG
35444,-20.51,-42.8,amparo da serra,MG
35438,-20.36,-43.15,acaiaca,MG
35440,-20.16,-42.96,dom silverio,MG
35480,-20.33,-44.24,bonfim,MG
35473,-20.41,-44.03,belo vale,MG
35478,-20.39,-44.34,crucilandia,MG
35441,-20.11,-42.84,sem peixe,MG
35436,-20.57,-43.01,guaraciaba,MG
35428,-20.19,-43.41,santa rita durao,MG
35418,-20.47,-43.52,lavras novas,MG
35498,-20.53,-43.99,jeceaba,MG
35464,-20.17,-44.02,brumadinho,MG
35413,-20.08,-45.3,santo antonio do leite,MG
35421,-20.39,-43.44,passagem de mariana,MG
35425,-20.35,-43.31,monsenhor horta,MG
35429,-20.21,-43.2,claudio manuel,MG
35435,-20.52,-42.9,vau-acu,MG
35423,-23.13,-50.37,bandeirantes,MG
35437,-20.49,-43.2,diogo de vasconcelos,MG
35485,-20.29,-44.34,rio manso,MG
35409,-20.53,-43.56,santa rita de ouro preto,MG
35426,-20.36,-43.21,furquim,MG
35406,-20.31,-43.58,sao bartolomeu,MG
35431,-20.42,-42.92,ponte nova,MG
35407,-20.42,-43.61,rodrigo silva,MG
35475,-12.98,-44.05,santana do paraopeba,MG
35540,-20.71,-44.83,oliveira,MG
35500,-20.15,-44.89,divinopolis,MG
35570,-20.47,-45.42,formiga,MG
35560,-20.09,-45.3,santo antonio do monte,MG
35595,-19.79,-45.68,luz,MG
35501,-20.16,-44.88,divinopolis,MG
35534,-20.54,-44.64,carmopolis de minas,MG
35519,-19.87,-45.01,nova serrana,MG
35588,-20.29,-45.54,arcos,MG
35590,-20.02,-45.54,lagoa da prata,MG
35502,-20.15,-44.91,divinopolis,MG
35551,-20.48,-45.04,lamounier,MG
35505,-20.11,-44.98,santo antonio dos campos,MG
35526,-20.47,-44.22,piedade dos gerais,MG
35545,-19.96,-45.07,perdigao,MG
35585,-20.48,-45.8,pimenta,MG
35544,-19.99,-44.85,são gonçalo do pará,MG
35582,-20.37,-45.66,pains,MG
35532,-20.37,-44.69,monsenhor joao alexandre,MG
35550,-20.47,-45.11,itapecerica,MG
35541,-20.77,-44.58,morro do ferro,MG
35547,-20.56,-44.87,carmo da mata,MG
35520,-20.39,-44.34,crucilandia,MG
35557,-20.19,-44.77,carmo do cajuru,MG
35555,-20.63,-45.15,camacho,MG
35536,-20.51,-44.48,piracema,MG
35543,-20.71,-44.99,sao francisco de paula,MG
35514,-20.39,-44.48,itaguara,MG
35530,-20.44,-44.76,claudio,MG
35504,-20.18,-44.87,divinopolis,MG
35567,-20.27,-45,sao sebastiao do oeste,MG
35506,-20.28,-45,sao sebastiao do oeste,MG
35596,-19.92,-45.7,esteios,MG
35516,-19.99,-44.86,sao goncalo do para,MG
35510,-20.19,-44.77,carmo do cajuru,MG
35552,-20.48,-45.12,neolândia,MG
35565,-20.27,-45.21,pedra do indaia,MG
35537,-20.65,-44.49,passa tempo,MG
35503,-20.17,-44.87,divinopolis,MG
35515,-19.95,-45.08,perdigao,MG
35578,-20.45,-45.56,corrego fundo,MG
35568,-20.45,-45.55,corrego fundo,MG
35580,-20.14,-45.5,japaraíba,MG
35521,-20.33,-44.24,bonfim,MG
35558,-20.25,-43.79,sao jose dos salgados,MG
35517,-19.82,-44.96,boa vista de minas,MG
35525,-20.27,-44.31,rio manso,MG
35593,-28.47,-52.82,martins guimaraes,MG
35660,-19.85,-44.6,para de minas,MG
35680,-20.08,-44.57,itauna,MG
35667,-19.63,-44.66,pequi,MG
35675,-19.96,-44.35,juatuba,MG
35681,-20.09,-44.61,itauna,MG
35620,-19.16,-45.45,abaete,MG
35666,-19.51,-44.67,maravilhas,MG
35600,-19.74,-45.25,bom despacho,MG
35606,-19.33,-45.24,martinho campos,MG
35669,-19.44,-44.75,papagaios,MG
35628,-18.61,-45.35,morada nova de minas,MG
35661,-19.86,-44.6,pará de minas,MG
35604,-19.85,-45.41,moema,MG
35613,-19.52,-45.78,estrela do indaia,MG
35670,-19.98,-44.4,mateus leme,MG
35650,-19.68,-44.88,pitangui,MG
35603,-19.95,-45.17,araujos,MG
35640,-19.22,-45.01,pompeu,MG
35668,-19.75,-44.9,conceicao do para,MG
35690,-19.89,-44.44,florestal,MG
35607,-19.88,-44.05,ibitira,MG
35685,-20.2,-44.43,itatiaiucu,MG
35672,-20.01,-44.47,azurita,MG
35625,-19.27,-45.56,quartel geral,MG
35695,-19.96,-44.71,igaratinga,MG
35622,-18.9,-45.53,paineiras,MG
35610,-19.46,-45.61,dores do indaia,MG
35655,-19.73,-44.81,onca de pitangui,MG
35694,-19.71,-44.56,sao jose da varginha,MG
35657,-19.71,-45.03,leandro ferreira,MG
35621,-18.78,-45.5,biquinhas,MG
35602,-19.57,-45.3,engenho do ribeiro,MG
35624,-19.15,-45.71,cedro do abaete,MG
35617,-19.44,-45.79,serra da saudade,MG
35608,-19.5,-45.06,alberto isaacson,MG
35688,-20.23,-44.4,santa terezinha de minas,MG
35623,-18.88,-45.41,pocoes de paineiras,MG
35662,-19.88,-44.74,para de minas,MG
35674,-20.09,-44.43,serra azul,MG
35698,-19.91,-44.7,antunes,MG
35663,-19.79,-44.56,pará de minas,MG
35665,-19.88,-44.74,torneiros,MG
35700,-19.46,-44.24,sete lagoas,MG
35774,-19.27,-44.4,paraopeba,MG
35720,-19.56,-44.09,matozinhos,MG
35701,-19.45,-44.22,sete lagoas,MG
35790,-18.74,-44.45,curvelo,MG
35730,-19.54,-44.13,capim branco,MG
35715,-19.47,-44.16,prudente de morais,MG
35740,-19.8,-44.15,esmeraldas,MG
35702,-19.43,-44.23,sete lagoas,MG
35732,-19.29,-43.96,baldim,MG
35738,-19.49,-44.16,prudente de morais,MG
35785,-19,-44.04,santana de pirapama,MG
35736,-19.3,-44.11,funilandia,MG
35770,-19.31,-44.42,caetanópolis,MG
35703,-19.42,-44.2,sete lagoas,MG
35794,-18.76,-44.9,felixlandia,MG
35763,-19.49,-44.39,inhauma,MG
35760,-19.56,-44.45,fortuna de minas,MG
35707,-19.33,-43.94,são vicente,MG
35750,-19.7,-44.18,melo viana,MG
35767,-19.24,-44.03,jequitiba,MG
35765,-19.53,-44.45,cachoeira da prata,MG
35780,-19.13,-44.32,cordisburgo,MG
35733,-19.33,-43.93,são vicente,MG
35706,-19.29,-43.95,baldim,MG
35725,-19.54,-44.03,mocambeiro,MG
35777,-19.2,-44.24,aracai,MG
35791,-18.81,-44.15,santa rita do cedro,MG
35710,-19.5,-44.38,inhauma,MG
35798,-18.54,-44.6,morro da garca,MG
35709,-19.39,-44.06,funilandia,MG
35793,-19.14,-44.66,anguereta,MG
35796,-18.73,-44.36,inimutaba,MG
35860,-18.95,-43.38,conceicao do mato dentro,MG
35878,-19.09,-43.14,carmesia,MG
35850,-18.81,-43.68,congonhas do norte,MG
35815,-19.29,-43.18,sao sebastiao do rio preto,MG
35800,-19.22,-42.95,ferros,MG
35804,-19.33,-42.88,esmeraldas de ferros,MG
35865,-18.97,-43.26,dom joaquim,MG
35845,-19.17,-43.71,santana do riacho,MG
35863,-18.81,-43.51,santo antonio do norte,MG
35830,-19.52,-43.74,jaboticatubas,MG
35820,-19.42,-43.32,itambe do mato dentro,MG
35880,-19.22,-43.26,santo antonio do rio abaixo,MG
35894,-19.05,-42.92,dores de guanhães,MG
35875,-19.22,-43.38,morro do pilar,MG
35810,-19.35,-43.14,passabém,MG
35868,-18.81,-43.24,gororos,MG
35930,-19.8,-43.18,joao monlevade,MG
35931,-19.83,-43.19,joao monlevade,MG
35920,-19.77,-43.03,nova era,MG
35970,-19.93,-43.49,barao de cocais,MG
35960,-19.96,-43.42,santa barbara,MG
35910,-19.42,-43.08,santa maria de itabira,MG
35900,-19.63,-43.21,itabira,MG
35902,-19.65,-43.2,itabira,MG
35938,-19.83,-43.09,bela vista de minas,MG
35935,-19.83,-43.36,sao goncalo do rio abaixo,MG
35940,-19.93,-43.17,rio piracicaba,MG
35950,-20.11,-43.06,alvinópolis,MG
35969,-20.07,-43.41,catas altas,MG
35995,-19.87,-42.96,sao domingos do prata,MG
35984,-19.84,-42.78,dionísio,MG
35901,-19.66,-43.23,itabira,MG
35975,-19.87,-43.45,barão de cocais,MG
35986,-19.92,-42.72,sao jose do goiabal,MG
35908,-19.71,-43.48,bom jesus do amparo,MG
35903,-19.62,-43.21,itabira,MG
35905,-19.62,-43.44,ipoema,MG
35955,-20.16,-43.3,fonseca,MG
35932,-19.85,-43.18,joao monlevade,MG
35904,-19.59,-43.2,itabira,MG
35907,-19.51,-43.37,senhora do carmo,MG
35963,-19.96,-43.46,barra feliz,MG
36010,-21.76,-43.34,juiz de fora,MG
36016,-21.77,-43.35,juiz de fora,MG
36070,-21.77,-43.33,juiz de fora,MG
36047,-21.72,-43.35,juiz de fora,MG
36050,-21.73,-43.34,juiz de fora,MG
36036,-21.76,-43.37,juiz de fora,MG
36046,-21.74,-43.36,juiz de fora,MG
36071,-21.77,-43.32,juiz de fora,MG
36092,-21.63,-43.44,juiz de fora,MG
36015,-21.76,-43.35,juiz de fora,MG
36032,-21.81,-43.36,juiz de fora,MG
36025,-21.77,-43.35,juiz de fora,MG
36037,-21.77,-43.38,juiz de fora,MG
36088,-21.71,-43.43,juiz de fora,MG
36087,-21.7,-43.43,juiz de fora,MG
36035,-21.75,-43.37,juiz de fora,MG
36080,-21.75,-43.36,juiz de fora,MG
36026,-21.78,-43.35,juiz de fora,MG
36081,-21.74,-43.38,juiz de fora,MG
36033,-21.79,-43.36,juiz de fora,MG
36013,-21.76,-43.35,juiz de fora,MG
36038,-21.8,-43.39,juiz de fora,MG
36030,-21.79,-43.35,juiz de fora,MG
36048,-21.7,-43.35,juiz de fora,MG
36085,-21.72,-43.4,juiz de fora,MG
36083,-21.72,-43.4,juiz de fora,MG
36031,-21.79,-43.35,juiz de fora,MG
36039,-21.79,-43.39,juiz de fora,MG
36021,-21.78,-43.35,juiz de fora,MG
36091,-21.7,-43.44,juiz de fora,MG
36045,-21.74,-43.36,juiz de fora,MG
36090,-21.69,-43.43,juiz de fora,MG
36062,-21.76,-43.33,juiz de fora,MG
36051,-21.73,-43.34,juiz de fora,MG
36052,-21.74,-43.35,juiz de fora,MG
36020,-21.78,-43.33,juiz de fora,MG
36061,-21.75,-43.33,juiz de fora,MG
36072,-21.78,-43.3,juiz de fora,MG
36060,-21.75,-43.34,juiz de fora,MG
36094,-21.58,-43.49,juiz de fora,MG
36073,-21.77,-43.3,juiz de fora,MG
36084,-21.73,-43.4,juiz de fora,MG
36011,-21.76,-43.34,juiz de fora,MG
36140,-21.85,-43.81,lima duarte,MG
36108,-21.55,-43.51,ewbank da camara,MG
36132,-21.96,-43.7,santa barbara do monte verde,MG
36120,-21.87,-43.33,matias barbosa,MG
36135,-22.15,-44.1,santa rita de jacutinga,MG
36160,-21.36,-43.05,guarani,MG
36126,-21.95,-43.42,belmiro braga,MG
36152,-21.53,-43.19,goiana,MG
36180,-21.27,-43.18,rio pomba,MG
36170,-21.27,-43.02,pirauba,MG
36110,-21.67,-43.22,chacara,MG
36195,-21.29,-43.42,paiva,MG
36130,-22.08,-43.83,rio preto,MG
36190,-21.2,-43.34,merces,MG
36165,-21.36,-43.25,tabuleiro,MG
36150,-21.47,-43.13,rio novo,MG
36155,-21.59,-43.27,coronel pacheco,MG
36123,-21.96,-43.31,simao pereira,MG
36144,-12.23,-38.93,conceicao da ibitipoca,MG
36185,-21.16,-43.22,silveirania,MG
36157,-21.51,-43.33,piau,MG
36146,-21.6,-44.11,santana do garambeu,MG
36104,-21.83,-43.19,sarandira,MG
36145,-21.86,-43.93,olaria,MG
36106,-21.71,-43.61,rosario de minas,MG
36148,-21.71,-43.75,pedro teixeira,MG
36204,-21.3,-43.63,barbacena,MG
36201,-21.23,-43.79,barbacena,MG
36200,-21.23,-43.77,barbacena,MG
36202,-21.2,-43.77,barbacena,MG
36255,-21.34,-43.38,aracitaba,MG
36213,-21.12,-44.02,dores de campos,MG
36240,-21.46,-43.54,santos dumont,MG
36280,-20.95,-43.78,carandai,MG
36205,-21.22,-43.75,barbacena,MG
36206,-21.3,-43.72,mantiqueira do palmital,MG
36265,-20.91,-43.35,cipotânea,MG
36212,-21.19,-43.97,barroso,MG
36260,-21.02,-43.41,alto rio doce,MG
36275,-21.03,-43.58,senhora dos remedios,MG
36208,-21.3,-43.63,correia de almeida,MG
36290,-20.93,-43.62,capela nova,MG
36235,-21.56,-43.92,santa rita do ibitipoca,MG
36215,-21.25,-43.56,santa barbara do tugurio,MG
36220,-21.32,-43.75,antônio carlos,MG
36207,-21.19,-43.64,senhora das dores,MG
36272,-21.15,-43.76,alfredo vasconcelos,MG
36227,-21.49,-44.16,piedade do rio grande,MG
36210,-21.15,-43.51,desterro do melo,MG
36230,-21.6,-43.76,bias fortes,MG
36270,-21.06,-43.76,ressaquinha,MG
36225,-21.43,-43.96,ibertioga,MG
36245,-23.41,-46.46,sao joao da serra,MG
36263,-18.98,-48.27,abreus,MG
36250,-21.34,-43.46,oliveira fortes,MG
36264,-18.29,-43.98,vitorinos,MG
36243,-21.52,-43.62,dores do paraibuna,MG
36302,-21.1,-44.23,sao joao del rei,MG
36345,-20.91,-44.07,lagoa dourada,MG
36305,-21.12,-44.24,sao joao del rei,MG
36307,-21.19,-44.33,sao joao del rei,MG
36325,-21.11,-44.19,tiradentes,MG
36340,-20.93,-44.23,resende costa,MG
36301,-21.13,-44.26,sao joao del rei,MG
36303,-21.1,-44.21,sao joao del rei,MG
36350,-20.91,-44.51,sao tiago,MG
36309,-21.14,-44.27,são joão del rei,MG
36300,-21.14,-44.27,sao joao del rei,MG
36360,-21.13,-44.47,conceicao da barra de minas,MG
36330,-21.02,-44.22,coronel xavier chaves,MG
36328,-21.12,-44.23,santa cruz de minas,MG
36390,-21.3,-44.66,itutinga,MG
36370,-21.22,-44.62,nazareno,MG
36316,-21.24,-44.41,são sebastião da vitória,MG
36320,-21.1,-44.12,prados,MG
36335,-21.02,-44.32,ritapolis,MG
36352,-21.04,-44.6,merces de agua limpa,MG
36315,-21.18,-44.33,rio das mortes,MG
36318,-21.31,-44.32,sao joao del rei,MG
36400,-20.65,-43.79,conselheiro lafaiete,MG
36420,-20.53,-43.72,ouro branco,MG
36415,-20.5,-43.86,congonhas,MG
36408,-20.65,-43.8,conselheiro lafaiete,MG
36402,-20.66,-43.78,conselheiro lafaiete,MG
36422,-20.79,-43.93,casa grande,MG
36455,-20.79,-43.47,lamim,MG
36480,-20.69,-43.3,piranga,MG
36404,-20.68,-43.77,conselheiro lafaiete,MG
36470,-20.8,-43.35,senhora de oliveira,MG
36401,-20.66,-43.77,conselheiro lafaiete,MG
36407,-20.66,-43.8,conselheiro lafaiete,MG
36460,-20.86,-43.48,rio espera,MG
36405,-20.66,-43.79,conselheiro lafaiete,MG
36426,-20.83,-43.81,cristiano otoni,MG
36430,-20.79,-43.68,santana dos montes,MG
36406,-20.66,-43.8,conselheiro lafaiete,MG
36475,-20.77,-43.19,presidente bernardes,MG
36424,-20.76,-43.86,queluzito,MG
36440,-20.67,-43.6,itaverava,MG
36428,-20.87,-43.74,caranaiba,MG
36417,-20.56,-43.86,alto maranhao,MG
36450,-20.69,-43.5,catas altas da noruega,MG
36490,-20.57,-43.27,pinheiros altos,MG
36419,-20.52,-43.8,congonhas,MG
36485,-20.61,-43.33,santo antonio do pirapetinga,MG
36465,-20.84,-43.55,rio melo,MG
36570,-20.72,-42.87,vicosa,MG
36520,-21.01,-42.84,visconde do rio branco,MG
36560,-20.79,-42.8,cajuri,MG
36500,-21.13,-42.92,uba,MG
36555,-20.83,-42.66,ervalia,MG
36550,-20.86,-42.8,coimbra,MG
36530,-20.93,-42.83,sao geraldo,MG
36590,-20.74,-42.71,são miguel do anta,MG
36506,-21.1,-42.96,uba,MG
36502,-21.12,-42.91,uba,MG
36576,-20.67,-43.08,porto firme,MG
36572,-20.76,-42.89,vicosa,MG
36512,-21.17,-43.03,tocantins,MG
36515,-21.15,-42.8,guidoval,MG
36546,-20.99,-43.02,divinésia,MG
36568,-20.67,-43.09,porto firme,MG
36580,-20.66,-42.85,teixeiras,MG
36574,-20.75,-42.89,viçosa,MG
36540,-20.92,-43.1,senador firmino,MG
36503,-21.12,-42.91,ubá,MG
36510,-21.2,-42.87,rodeiro,MG
36525,-21.01,-42.72,guiricema,MG
36513,-20.98,-43.19,dores do turvo,MG
36594,-20.67,-42.52,araponga,MG
36501,-21.13,-42.94,uba,MG
36544,-20.87,-42.98,paula candido,MG
36542,-20.85,-43.25,brás pires,MG
36592,-20.69,-42.62,canaa,MG
36504,-21.11,-42.93,uba,MG
36507,-21.12,-42.95,uba,MG
36505,-21.11,-42.95,ubá,MG
36585,-20.6,-42.71,pedra do anta,MG
36532,-20.92,-42.84,sao geraldo,MG
36690,-21.46,-42.96,descoberto,MG
36660,-21.87,-42.71,alem paraiba,MG
36675,-21.68,-42.78,sao domingos,MG
36680,-21.54,-43.01,sao joao nepomuceno,MG
36600,-21.73,-43.07,bicas,MG
36606,-21.73,-43.04,guarara,MG
36640,-21.86,-43.01,mar de espanha,MG
36610,-21.84,-43.12,pequeri,MG
36664,-21.87,-42.7,angustura,MG
36670,-21.75,-42.82,santo antônio do aventureiro,MG
36604,-21.63,-43.02,rochedo de minas,MG
36608,-21.7,-42.96,maripa de minas,MG
36650,-21.8,-42.94,senador cortes,MG
36649,-21.87,-43,mar de espanha,MG
36688,-30.01,-51.19,sao joao nepomuceno,MG
36620,-21.95,-43.17,santana do deserto,MG
36630,-22.06,-43.09,chiador,MG
36666,-21.84,-42.62,alem paraiba,MG
36700,-21.53,-42.64,leopoldina,MG
36790,-21.2,-42.61,mirai,MG
36772,-21.39,-42.7,cataguases,MG
36770,-21.39,-42.69,cataguases,MG
36774,-21.38,-42.69,cataguases,MG
36730,-21.66,-42.34,pirapetinga,MG
36793,-21.08,-42.63,sao sebastiao da vargem alegre,MG
36740,-21.53,-42.47,recreio,MG
36795,-21.29,-42.56,santana de cataguases,MG
36779,-21.29,-42.73,cataguarino,MG
36780,-21.32,-42.87,astolfo dutra,MG
36750,-21.38,-42.31,palma,MG
36773,-21.39,-42.71,cataguases,MG
36771,-21.41,-42.68,cataguases,MG
36720,-21.77,-42.54,volta grande,MG
36725,-21.74,-42.46,estrela dalva,MG
36788,-21.42,-42.82,itamarati de minas,MG
36760,-21.36,-42.48,laranjal,MG
36710,-21.62,-42.84,argirita,MG
36756,-21.92,-46.39,itapirucu,MG
36784,-21.32,-42.81,dona euzebia,MG
36778,-18.96,-49.45,vista alegre,MG
36708,-19.87,-43.91,piacatuba,MG
36777,-19.96,-43.94,sereno,MG
36707,-19.82,-44.01,ribeiro junqueira,MG
36753,-21.44,-42.36,cisneiros,MG
36787,-21.34,-42.83,sao manoel do guaiacu,MG
36702,-21.58,-42.74,tebas,MG
36855,-21.1,-42.18,eugenopolis,MG
36800,-20.73,-42.03,carangola,MG
36880,-21.13,-42.36,muriaé,MG
36820,-20.61,-42.14,divino,MG
36884,-21.13,-42.38,muriae,MG
36878,-20.98,-42.51,rosario da limeira,MG
36887,-21.14,-42.4,muriae,MG
36815,-20.73,-42.28,fervedouro,MG
36895,-20.86,-42.25,vieiras,MG
36828,-20.51,-42.2,orizania,MG
36830,-20.65,-41.91,espera feliz,MG
36881,-21.13,-42.36,muriaé,MG
36889,-21.13,-42.36,muriae,MG
36888,-21.12,-42.38,muriae,MG
36883,-21.13,-42.37,muriaé,MG
36844,-20.91,-42.02,tombos,MG
36840,-20.8,-42.02,faria lemos,MG
36893,-20.89,-42.34,miradouro,MG
36834,-20.52,-41.91,caparao,MG
36810,-20.79,-42.27,sao francisco do gloria,MG
36832,-20.7,-41.92,caiana,MG
36873,-23.54,-46.89,silveira carvalho,MG
36870,-21.24,-42.24,barao de monte alto,MG
36892,-19.96,-43.94,vermelho,MG
36860,-21.15,-42.21,patrocinio do muriae,MG
36850,-21.02,-42.11,antonio prado de minas,MG
36846,-19.15,-46.13,tombos,MG
36847,-20.83,-42.15,pedra dourada,MG
36891,-21.58,-42.74,macuco,MG
36886,-21.13,-42.4,muriae,MG
36876,-21.24,-42.31,cachoeira alegre,MG
36803,-21.21,-43.77,alvorada,MG
36805,-20.7,-42.22,ponte alta de minas,MG
36900,-20.27,-42.04,manhuacu,MG
36913,-20.38,-42.25,santa margarida,MG
36970,-20.34,-41.94,manhumirim,MG
36953,-19.76,-41.61,taparuba,MG
36930,-20,-42.06,simonesia,MG
36950,-19.81,-41.72,ipanema,MG
36972,-20.26,-41.88,martins soares,MG
36918,-20.39,-42.15,são joão do manhuaçu,MG
36976,-20.42,-41.97,alto jequitiba,MG
36925,-20.17,-42.27,caputira,MG
36955,-19.82,-41.44,mutum,MG
36979,-20.44,-41.87,alto caparao,MG
36980,-20.15,-41.62,lajinha,MG
36940,-20.05,-41.89,santana do manhuacu,MG
36990,-20.01,-41.75,sao jose do mantimento,MG
36906,-20.2,-42.19,sao pedro do avai,MG
36905,-20.25,-42.15,realeza,MG
36960,-19.62,-41.63,pocrane,MG
36974,-20.2,-41.8,durande,MG
36923,-20.44,-42.11,luisburgo,MG
36935,-19.93,-41.92,alegria,MG
36915,-10.79,-37.57,ribeirao de sao domingos,MG
36985,-20.05,-41.68,chale,MG
36920,-20.24,-41.98,reduto,MG
36910,-20.38,-42.25,santa margarida,MG
36908,-20.1,-42.15,sao sebastiao do sacramento,MG
36947,-19.93,-41.69,conceicao de ipanema,MG
36958,-19.89,-41.37,roseiral,MG
37002,-21.56,-45.44,varginha,MG
37026,-21.58,-45.45,varginha,MG
37044,-21.56,-45.42,varginha,MG
37062,-21.58,-45.45,varginha,MG
37014,-21.55,-45.44,varginha,MG
37064,-21.59,-45.43,varginha,MG
37070,-21.59,-45.45,varginha,MG
37030,-21.54,-45.45,varginha,MG
37010,-21.56,-45.45,varginha,MG
37036,-21.53,-45.45,varginha,MG
37018,-21.55,-45.43,varginha,MG
37004,-21.56,-45.43,varginha,MG
37006,-21.57,-45.44,varginha,MG
37048,-21.58,-45.4,varginha,MG
37031,-21.56,-45.46,varginha,MG
37060,-21.58,-45.42,varginha,MG
37072,-21.59,-45.45,varginha,MG
37011,-21.58,-45.43,varginha,MG
37034,-21.55,-45.46,varginha,MG
37022,-21.55,-45.42,varginha,MG
37056,-21.57,-45.42,varginha,MG
37012,-21.57,-45.45,varginha,MG
37007,-21.54,-45.43,varginha,MG
37074,-21.59,-45.45,varginha,MG
37068,-21.59,-45.44,varginha,MG
37045,-21.56,-45.42,varginha,MG
37066,-21.6,-45.43,varginha,MG
37077,-21.59,-45.46,varginha,MG
37038,-21.54,-45.45,varginha,MG
37170,-21.1,-45.56,boa esperanca,MG
37190,-21.37,-45.52,tres pontas,MG
37137,-21.41,-45.94,alfenas,MG
37150,-20.98,-46.12,carmo do rio claro,MG
37160,-21.24,-45.76,campos gerais,MG
37135,-21.42,-45.96,alfenas,MG
37130,-21.42,-45.95,alfenas,MG
37140,-21.36,-46.15,areado,MG
37120,-21.54,-45.73,paraguacu,MG
37143,-21.55,-46.04,serrania,MG
37136,-21.41,-45.96,alfenas,MG
37148,-21.09,-46.2,conceicao da aparecida,MG
37110,-21.61,-45.57,eloi mendes,MG
37165,-21.11,-45.83,campo do meio,MG
37147,-21.16,-46.1,divino espirito santo,MG
37115,-21.33,-46.37,monte belo,MG
37132,-21.44,-45.95,alfenas,MG
37131,-21.43,-45.94,alfenas,MG
37144,-21.41,-45.83,fama,MG
37133,-21.43,-45.97,alfenas,MG
37195,-21.25,-45.51,santana da vargem,MG
37145,-21.25,-46.14,alterosa,MG
37177,-20.76,-45.92,guape,MG
37142,-21.51,-46.19,divisa nova,MG
37175,-20.94,-45.83,ilicinea,MG
37163,-21.37,-45.77,corrego do ouro,MG
37134,-21.51,-46.2,divisa nova,MG
37138,-21.41,-45.83,fama,MG
37200,-21.25,-45,lavras,MG
37270,-20.88,-45.27,campo belo,MG
37260,-21.09,-45.09,perdoes,MG
37225,-21.46,-45.22,carmo da cachoeira,MG
37215,-21.4,-44.92,ingai,MG
37262,-20.95,-44.91,santo antonio do amparo,MG
37220,-21.02,-44.75,bom sucesso,MG
37210,-21.31,-44.87,itumirim,MG
37250,-21.24,-45.23,nepomuceno,MG
37235,-21.19,-45.44,coqueiral,MG
37280,-20.78,-45.28,candeias,MG
37245,-21.49,-44.64,carrancas,MG
37275,-20.87,-45.52,cristais,MG
37278,-21.57,-45.43,santana do jacare,MG
37212,-21.28,-44.76,macuco de minas,MG
37273,-20.94,-45.39,aguanil,MG
37264,-21.19,-45.06,ribeirao vermelho,MG
37267,-21.02,-45.18,cana verde,MG
37240,-21.51,-44.9,luminarias,MG
37218,-21.17,-44.92,ijaci,MG
37223,-21.15,-44.75,ibituruna,MG
37205,-21.18,-44.93,ijaci,MG
37310,-21.94,-44.12,bom jardim de minas,MG
37350,-22.03,-44.32,liberdade,MG
37370,-21.7,-44.45,sao vicente de minas,MG
37300,-21.74,-44.31,andrelandia,MG
37330,-22.21,-44.23,passa vinte,MG
37305,-21.48,-44.33,madre de deus de minas,MG
37360,-21.92,-44.25,arantina,MG
37340,-22.17,-44.4,bocaina de minas,MG
37315,-21.99,-44.03,tabuao,MG
37470,-22.13,-45.06,são lourenço,MG
37480,-21.97,-45.35,lambari,MG
37469,-22.25,-44.93,santana do capivari,MG
37464,-22.3,-44.93,itanhandu,MG
37484,-22.07,-45.54,heliodora,MG
37490,-21.89,-45.59,sao goncalo do sapucai,MG
37440,-21.98,-44.93,caxambu,MG
37410,-21.69,-45.26,tres coracoes,MG
37420,-21.85,-45.31,cambuquira,MG
37460,-22.43,-44.94,passa quatro,MG
37443,-21.96,-44.88,baependi,MG
37400,-21.83,-45.41,campanha,MG
37458,-22.17,-44.65,alagoa,MG
37485,-22.02,-45.28,jesuania,MG
37445,-21.85,-44.81,cruzilia,MG
37474,-22.25,-45.16,dom vicoso,MG
37430,-21.9,-45.1,conceição do rio verde,MG
37415,-21.7,-45.26,três corações,MG
37408,-21.72,-44.98,sao thome das letras,MG
37468,-22.2,-44.98,pouso alto,MG
37476,-22.2,-45.26,cristina,MG
37447,-21.68,-44.61,minduri,MG
37405,-21.76,-45.54,monsenhor paulo,MG
37465,-22.33,-45.09,virginia,MG
37472,-22.12,-45.13,carmo de minas,MG
37452,-21.89,-44.51,serranos,MG
37466,-22.28,-44.87,itamonte,MG
37478,-22.06,-45.04,soledade de minas,MG
37498,-21.79,-45.7,cordislandia,MG
37488,-22.07,-45.26,olimpio noronha,MG
37413,-21.68,-45.24,três corações,MG
